Unnamed: 0,year,month,day,store_number,zip_code,county_number,category,vendor_number,item_number,pack,bottle_vol,bottle_cost,state_bottle_retail,bottles_sold,sale,fd,vol_sold,store_subnumber
8428560,2016,1,4,2648,-15271,77,1031200,380,41693,12,750,6.5,9.75,12,117.0,5.019722499999999,9.0,4
8428561,2016,1,4,3871,-15270,77,1031200,380,41693,12,750,6.5,9.75,12,117.0,5.019722499999999,9.0,100
8428562,2016,1,4,2521,-15271,77,1031200,380,41693,12,750,6.5,9.75,12,117.0,5.019722499999999,9.0,100
8428563,2016,1,4,2512,-13296,52,1031200,380,41693,12,750,6.5,9.75,12,117.0,5.019722499999999,9.0,100
8428564,2016,1,4,2647,-13125,57,1031200,380,41693,12,750,6.5,9.75,12,117.0,5.019722499999999,9.0,7
8428565,2016,1,4,3784,-14892,10,1031200,380,41693,12,750,6.5,9.75,3,29.25,3.5039816,2.25,14
8428566,2016,1,4,4543,-13234,57,1031200,380,41693,12,750,6.5,9.75,12,117.0,5.019722499999999,9.0,2924
8428567,2016,1,4,4519,-15270,77,1031200,380,41693,12,750,6.5,9.75,12,117.0,5.019722499999999,9.0,2923
8428568,2016,1,4,4401,-13234,57,1011200,65,19064,24,375,4.98,7.47,5,37.35,3.7679257000000006,1.88,503
8428569,2016,1,4,4495,-14898,38,1031200,380,41693,12,750,6.5,9.75,8,78.0,4.571619,6.0,3055
8428570,2016,1,4,2573,-12775,70,1031200,380,41693,12,750,6.5,9.75,12,117.0,5.019722499999999,9.0,100
8428571,2016,1,4,4641,-15221,77,1031200,380,41693,12,750,6.5,9.75,3,29.25,3.5039816,2.25,573
8428572,2016,1,4,3907,-12775,70,1031200,380,41693,12,750,6.5,9.75,2,19.5,3.0692956000000002,1.5,100
8428573,2016,1,4,2601,-12980,51,1031200,380,41693,12,750,6.5,9.75,12,117.0,5.019722499999999,9.0,100
8428574,2016,1,4,5163,-12895,44,1031200,380,41693,12,750,6.5,9.75,2,19.5,3.0692956000000002,1.5,100
8428575,2016,1,4,2584,-12909,56,1031200,380,41693,12,750,6.5,9.75,12,117.0,5.019722499999999,9.0,100
8428576,2016,1,4,4166,-14888,10,1031200,380,41693,12,750,6.5,9.75,2,19.5,3.0692956000000002,1.5,100
8428577,2016,1,4,4874,-12895,44,1031200,380,41693,12,750,6.5,9.75,2,19.5,3.0692956000000002,1.5,100
8428578,2016,1,4,2538,-14834,7,1031200,380,41693,12,750,6.5,9.75,12,117.0,5.019722499999999,9.0,3
8428579,2016,1,4,2554,-12734,82,1031200,380,41693,12,750,6.5,9.75,12,117.0,5.019722499999999,9.0,100
8428580,2016,1,4,4313,-15514,15,1031200,380,41693,12,750,6.5,9.75,12,117.0,5.019722499999999,9.0,940
8428581,2016,1,4,4000,-13957,43,1031200,380,41693,12,750,6.5,9.75,4,39.0,3.8147485,3.0,100
8428582,2016,1,4,3917,-12732,82,1031200,380,41693,12,750,6.5,9.75,2,19.5,3.0692956000000002,1.5,100
8428583,2016,1,4,2653,-13183,92,1031200,380,41693,12,750,6.5,9.75,6,58.5,4.256092,4.5,100
8428584,2016,1,4,4184,-12775,70,1031200,380,41693,12,750,6.5,9.75,4,39.0,3.8147485,3.0,998
8428585,2016,1,4,4794,-12935,29,1031200,380,41693,12,750,6.5,9.75,12,117.0,5.019722499999999,9.0,100
8428586,2016,1,4,4876,-13303,57,1031200,380,41693,12,750,6.5,9.75,12,117.0,5.019722499999999,9.0,100
8428587,2016,1,4,4757,-15501,77,1031200,380,41693,12,750,6.5,9.75,3,29.25,3.5039816,2.25,100
8428588,2016,1,4,2588,-13133,57,1031200,380,41693,12,750,6.5,9.75,6,58.5,4.256092,4.5,6
8428589,2016,1,4,2191,-12904,56,1031200,380,41696,12,750,6.5,9.75,4,39.0,3.8147485,3.0,100
8428590,2016,1,4,4487,-13134,57,1031200,380,41693,12,750,6.5,9.75,12,117.0,5.019722499999999,9.0,2787
8428591,2016,1,4,4983,-12881,29,1031200,380,41693,12,750,6.5,9.75,12,117.0,5.019722499999999,9.0,100
8428592,2016,1,4,4829,-15222,77,1031200,380,41694,12,1000,7.5,11.25,24,270.0,5.9565887,24.0,100
8428593,2016,1,4,2448,-15411,91,1031200,380,41694,12,1000,7.5,11.25,2,22.5,3.2222682999999996,2.0,100
8428594,2016,1,4,3784,-14892,10,1031200,380,41694,12,1000,7.5,11.25,12,135.0,5.1788254,12.0,14
8428595,2016,1,4,4312,-14035,78,1031200,380,41694,12,1000,7.5,11.25,24,270.0,5.9565887,24.0,100
8428596,2016,1,4,2613,-14035,78,1031200,380,41694,12,1000,7.5,11.25,12,135.0,5.1788254,12.0,1
8428597,2016,1,4,3521,-14035,78,1031200,380,41694,12,1000,7.5,11.25,12,135.0,5.1788254,12.0,100
8428598,2016,1,4,3952,-12814,82,1031200,380,41694,12,1000,7.5,11.25,24,270.0,5.9565887,24.0,100
8428599,2016,1,4,3740,-14834,7,1031200,380,41694,12,1000,7.5,11.25,12,135.0,5.1788254,12.0,100
8428600,2016,1,4,2647,-13125,57,1031200,380,41694,12,1000,7.5,11.25,3,33.75,3.6583203999999996,3.0,7
8428601,2016,1,4,2512,-13296,52,1031200,380,41694,12,1000,7.5,11.25,24,270.0,5.9565887,24.0,100
8428602,2016,1,4,3773,-13135,57,1031200,380,41694,12,1000,7.5,11.25,12,135.0,5.1788254,12.0,100
8428603,2016,1,4,2633,-15216,77,1031200,380,41694,12,1000,7.5,11.25,24,270.0,5.9565887,24.0,100
8428604,2016,1,4,5070,-12758,70,1031200,380,41694,12,1000,7.5,11.25,2,22.5,3.2222682999999996,2.0,100
8428605,2016,1,4,5071,-12789,16,1031200,380,41694,12,1000,7.5,11.25,2,22.5,3.2222682999999996,2.0,100
8428606,2016,1,4,2670,-13295,52,1031200,380,41694,12,1000,7.5,11.25,12,135.0,5.1788254,12.0,100
8428607,2016,1,4,4166,-14888,10,1031200,380,41694,12,1000,7.5,11.25,2,22.5,3.2222682999999996,2.0,100
8428608,2016,1,4,2643,-14835,7,1031200,380,41694,12,1000,7.5,11.25,4,45.0,3.9700642,4.0,100
8428609,2016,1,4,2573,-12775,70,1031200,380,41694,12,1000,7.5,11.25,12,135.0,5.1788254,12.0,100
8428610,2016,1,4,3606,-14898,38,1031200,380,41694,12,1000,7.5,11.25,12,135.0,5.1788254,12.0,100
8428611,2016,1,4,3712,-15365,79,1031200,380,41694,12,1000,7.5,11.25,3,33.75,3.6583203999999996,3.0,100
8428612,2016,1,4,3910,-13209,92,1031200,380,41694,12,1000,7.5,11.25,12,135.0,5.1788254,12.0,100
8428613,2016,1,4,2539,-15410,42,1031200,380,41694,12,1000,7.5,11.25,12,135.0,5.1788254,12.0,100
8428614,2016,1,4,2560,-13234,57,1031200,380,41694,12,1000,7.5,11.25,6,67.5,4.412795,6.0,100
8428615,2016,1,4,2506,-12935,29,1031200,380,41694,12,1000,7.5,11.25,12,135.0,5.1788254,12.0,1044
8428616,2016,1,4,3465,-15320,39,1031200,380,41694,12,1000,7.5,11.25,4,45.0,3.9700642,4.0,100
8428617,2016,1,4,2558,-12895,44,1031200,380,41694,12,1000,7.5,11.25,12,135.0,5.1788254,12.0,100
8428618,2016,1,4,2191,-12904,56,1031200,380,41694,12,1000,7.5,11.25,12,135.0,5.1788254,12.0,100
8428619,2016,1,4,4673,-12880,56,1031200,380,41694,12,1000,7.5,11.25,12,135.0,5.1788254,12.0,100
8428620,2016,1,4,4740,-14035,78,1031200,380,41693,12,750,6.5,9.75,12,117.0,5.019722499999999,9.0,4405
8428621,2016,1,4,5022,-15271,77,1031200,380,41693,12,750,6.5,9.75,4,39.0,3.8147485,3.0,97
8428622,2016,1,4,2573,-12775,70,1012100,115,11773,48,200,1.56,2.34,12,28.08,3.4600425,2.4,100
8428623,2016,1,4,4897,-12935,29,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,102
8428624,2016,1,4,4361,-15223,77,1012100,115,11773,48,200,1.56,2.34,8,18.72,3.0257456,1.6,100
8428625,2016,1,4,3899,-15270,77,1062200,35,43036,12,750,8.26,12.39,12,148.68,5.2864227,9.0,100
8428626,2016,1,4,2636,-15219,77,1062200,35,43036,12,750,8.26,12.39,12,148.68,5.2864227,9.0,100
8428627,2016,1,4,2459,-15421,39,1062200,35,43036,12,750,8.26,12.39,2,24.78,3.3257197999999994,1.5,100
8428628,2016,1,4,4580,-13183,92,1062200,35,43036,12,750,8.26,12.39,1,12.39,2.587644,0.75,100
8428629,2016,1,4,4250,-14909,42,1062200,35,43036,12,750,8.26,12.39,4,49.56,4.0751,3.0,882
8428630,2016,1,4,4619,-12909,56,1062200,35,43036,12,750,8.26,12.39,1,12.39,2.587644,0.75,100
8428631,2016,1,4,2569,-13134,57,1062200,35,43036,12,750,8.26,12.39,3,37.17,3.7626958,2.25,2
8428632,2016,1,4,2190,-15222,77,1062200,35,43035,12,750,8.26,12.39,3,37.17,3.7626958,2.25,100
8428633,2016,1,4,2569,-13134,57,1062200,35,43035,12,750,8.26,12.39,3,37.17,3.7626958,2.25,2
8428634,2016,1,4,4482,-15411,91,1062200,35,43034,24,375,4.5,6.75,4,27.0,3.4178638,1.5,929
8428635,2016,1,4,2648,-15271,77,1062200,35,43034,24,375,4.5,6.75,2,13.5,2.6783984,0.75,4
8428636,2016,1,4,2512,-13296,52,1062200,35,43034,24,375,4.5,6.75,2,13.5,2.6783984,0.75,100
8428637,2016,1,4,3918,-12734,82,1062200,35,43034,24,375,4.5,6.75,1,6.75,1.9500878000000001,0.38,100
8428638,2016,1,4,3563,-12775,70,1062200,35,43036,12,750,8.26,12.39,12,148.68,5.2864227,9.0,100
8428639,2016,1,4,2670,-13295,52,1062200,35,43034,24,375,4.5,6.75,3,20.25,3.109593,1.12,100
8428640,2016,1,4,4794,-12935,29,1062200,35,43034,24,375,4.5,6.75,3,20.25,3.109593,1.12,100
8428641,2016,1,4,4757,-15501,77,1062200,35,43034,24,375,4.5,6.75,1,6.75,1.9500878000000001,0.38,100
8428642,2016,1,4,4619,-12909,56,1062200,35,43034,24,375,4.5,6.75,3,20.25,3.109593,1.12,100
8428643,2016,1,4,4580,-13183,92,1062200,35,43034,24,375,4.5,6.75,2,13.5,2.6783984,0.75,100
8428644,2016,1,4,4644,-12733,82,1062200,35,43034,24,375,4.5,6.75,5,33.75,3.6583203999999996,1.88,588
8428645,2016,1,4,2532,-15219,77,1062200,35,43031,12,500,5.54,8.31,1,8.31,2.1673915,0.5,2
8428646,2016,1,4,2613,-14035,78,1062200,35,43031,12,500,5.54,8.31,2,16.62,2.8990302000000003,1.0,1
8428647,2016,1,4,2670,-13295,52,1062200,35,43031,12,500,5.54,8.31,1,8.31,2.1673915,0.5,100
8428648,2016,1,4,2601,-12980,51,1062200,35,43031,12,500,5.54,8.31,1,8.31,2.1673915,0.5,100
8428649,2016,1,4,4949,-12734,82,1062200,35,43031,12,500,5.54,8.31,1,8.31,2.1673915,0.5,100
8428650,2016,1,4,4995,-13999,83,1062200,35,43031,12,500,5.54,8.31,1,8.31,2.1673915,0.5,100
8428651,2016,1,4,4793,-12909,56,1012100,115,11771,10,600,6.8,10.2,8,81.6,4.6212873,4.8,100
8428652,2016,1,4,4984,-12775,70,1062200,35,43031,12,500,5.54,8.31,1,8.31,2.1673915,0.5,100
8428653,2016,1,4,3917,-12732,82,1062200,35,43034,24,375,4.5,6.75,3,20.25,3.109593,1.12,100
8428654,2016,1,4,3562,-12881,29,1062200,35,43036,12,750,8.26,12.39,12,148.68,5.2864227,9.0,100
8428655,2016,1,4,2539,-15410,42,1062200,35,43036,12,750,8.26,12.39,12,148.68,5.2864227,9.0,100
8428656,2016,1,4,4794,-12935,29,1062200,35,43036,12,750,8.26,12.39,12,148.68,5.2864227,9.0,100
8428657,2016,1,4,2560,-13234,57,1012100,115,11771,10,600,6.8,10.2,1,10.2,2.3825428,0.6,100
8428658,2016,1,4,3612,-13476,49,1012100,115,11771,10,600,6.8,10.2,1,10.2,2.3825428,0.6,100
8428659,2016,1,4,2498,-14930,33,1012100,115,11771,10,600,6.8,10.2,1,10.2,2.3825428,0.6,100
8428660,2016,1,4,5001,-14892,10,1012100,115,11771,10,600,6.8,10.2,1,10.2,2.3825428,0.6,100
8428661,2016,1,4,4806,-12760,70,1012100,115,11771,10,600,6.8,10.2,10,102.0,4.867647,6.0,100
8428662,2016,1,4,5070,-12758,70,1012100,115,11771,10,600,6.8,10.2,2,20.4,3.117477,1.2,100
8428663,2016,1,4,4845,-13135,57,1012100,115,11771,10,600,6.8,10.2,10,102.0,4.867647,6.0,100
8428664,2016,1,4,4967,-12810,82,1012100,115,11771,10,600,6.8,10.2,1,10.2,2.3825428,0.6,100
8428665,2016,1,4,4495,-14898,38,1012100,115,11771,10,600,6.8,10.2,2,20.4,3.117477,1.2,3055
8428666,2016,1,4,4995,-13999,83,1012100,115,11771,10,600,6.8,10.2,1,10.2,2.3825428,0.6,100
8428667,2016,1,4,4641,-15221,77,1012100,115,11771,10,600,6.8,10.2,2,20.4,3.117477,1.2,573
8428668,2016,1,4,2532,-15219,77,1062200,35,43036,12,750,8.26,12.39,12,148.68,5.2864227,9.0,2
8428669,2016,1,4,4696,-15270,77,1012100,115,11771,10,600,6.8,10.2,2,20.4,3.117477,1.2,517
8428670,2016,1,4,4698,-12980,51,1012100,115,11771,10,600,6.8,10.2,10,102.0,4.867647,6.0,100
8428671,2016,1,4,4373,-15270,77,1012100,115,11771,10,600,6.8,10.2,6,61.2,4.3054485,3.6,74
8428672,2016,1,4,2613,-14035,78,1012100,115,11771,10,600,6.8,10.2,1,10.2,2.3825428,0.6,1
8428673,2016,1,4,4313,-15514,15,1062200,35,43036,12,750,8.26,12.39,12,148.68,5.2864227,9.0,940
8428674,2016,1,4,2532,-15219,77,1012100,115,11771,10,600,6.8,10.2,2,20.4,3.117477,1.2,2
8428675,2016,1,4,2647,-13125,57,1012100,115,11771,10,600,6.8,10.2,1,10.2,2.3825428,0.6,7
8428676,2016,1,4,2588,-13133,57,1012100,115,11771,10,600,6.8,10.2,2,20.4,3.117477,1.2,6
8428677,2016,1,4,2590,-13134,57,1012100,115,11771,10,600,6.8,10.2,1,10.2,2.3825428,0.6,5
8428678,2016,1,4,2535,-15271,77,1012100,115,11771,10,600,6.8,10.2,3,30.6,3.5525932,1.8,1
8428679,2016,1,4,4819,-15527,77,1012100,115,11771,10,600,6.8,10.2,1,10.2,2.3825428,0.6,100
8428680,2016,1,4,3400,-15219,77,1012100,115,11771,10,600,6.8,10.2,10,102.0,4.867647,6.0,100
8428681,2016,1,4,2538,-14834,7,1062200,35,43036,12,750,8.26,12.39,3,37.17,3.7626958,2.25,3
8428682,2016,1,4,4152,-13981,43,1062200,35,43036,12,750,8.26,12.39,1,12.39,2.587644,0.75,100
8428683,2016,1,4,4189,-13479,28,1062200,35,43036,12,750,8.26,12.39,2,24.78,3.3257197999999994,1.5,594
8428684,2016,1,4,2190,-15222,77,1062200,35,43036,12,750,8.26,12.39,3,37.17,3.7626958,2.25,100
8428685,2016,1,4,4138,-15411,91,1062200,35,43036,12,750,8.26,12.39,12,148.68,5.2864227,9.0,657
8428686,2016,1,4,4644,-12733,82,1062200,35,43031,12,500,5.54,8.31,5,41.55,3.8834305000000002,2.5,588
8428687,2016,1,4,4424,-12935,29,1062200,35,43031,12,500,5.54,8.31,12,99.72,4.8426337,6.0,6601
8428688,2016,1,4,4401,-13234,57,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,503
8428689,2016,1,4,5094,-13135,57,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,2778
8428690,2016,1,4,3563,-12775,70,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,100
8428691,2016,1,4,3868,-13234,57,1062310,259,43028,6,1750,11.55,17.33,18,311.94,6.120097,31.5,100
8428692,2016,1,4,4984,-12775,70,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,100
8428693,2016,1,4,2507,-12935,29,1062310,259,43028,6,1750,11.55,17.33,12,207.96,5.662253,21.0,1
8428694,2016,1,4,4098,-13183,92,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,100
8428695,2016,1,4,3624,-15328,50,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,100
8428696,2016,1,4,3934,-13476,49,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,100
8428697,2016,1,4,3651,-15411,91,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,100
8428698,2016,1,4,5198,-12733,82,1062310,259,43028,6,1750,11.55,17.33,2,34.66,3.6870692000000003,3.5,100
8428699,2016,1,4,2560,-13234,57,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,100
8428700,2016,1,4,4016,-14915,38,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,100
8428701,2016,1,4,2506,-12935,29,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,1044
8428702,2016,1,4,2191,-12904,56,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,100
8428703,2016,1,4,2630,-15270,77,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,2
8428704,2016,1,4,2569,-13134,57,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,2
8428705,2016,1,4,4718,-15270,77,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,6623
8428706,2016,1,4,4684,-15411,91,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,928
8428707,2016,1,4,4746,-12775,70,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,5885
8428708,2016,1,4,3494,-14834,7,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,100
8428709,2016,1,4,4379,-15270,77,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,100
8428710,2016,1,4,4605,-13234,57,1062310,259,43028,6,1750,11.55,17.33,2,34.66,3.6870692000000003,3.5,509
8428711,2016,1,4,4130,-12971,89,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,100
8428712,2016,1,4,4621,-15375,85,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,23
8428713,2016,1,4,2605,-13134,57,1062310,259,43027,12,1000,7.28,10.92,4,43.68,3.9377105,4.0,5
8428714,2016,1,4,3773,-13135,57,1062310,259,43027,12,1000,7.28,10.92,12,131.04,5.145683,12.0,100
8428715,2016,1,4,4773,-15271,77,1062310,259,43027,12,1000,7.28,10.92,4,43.68,3.9377105,4.0,100
8428716,2016,1,4,4166,-14888,10,1062310,259,43027,12,1000,7.28,10.92,1,10.92,2.4543686,1.0,100
8428717,2016,1,4,4267,-15516,15,1062310,259,43027,12,1000,7.28,10.92,4,43.68,3.9377105,4.0,100
8428718,2016,1,4,3162,-12775,70,1062310,259,43027,12,1000,7.28,10.92,12,131.04,5.145683,12.0,100
8428719,2016,1,4,3562,-12881,29,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,100
8428720,2016,1,4,4455,-14909,42,1012100,115,11771,10,600,6.8,10.2,1,10.2,2.3825428,0.6,1959
8428721,2016,1,4,3644,-15527,77,1062310,259,43028,6,1750,11.55,17.33,12,207.96,5.662253,21.0,100
8428722,2016,1,4,3886,-13331,53,1062310,259,43028,6,1750,11.55,17.33,24,415.92,6.447421,42.0,100
8428723,2016,1,4,2448,-15411,91,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,100
8428724,2016,1,4,2613,-14035,78,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,1
8428725,2016,1,4,2532,-15219,77,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,2
8428726,2016,1,4,4753,-15534,1,1012100,115,11771,10,600,6.8,10.2,2,20.4,3.117477,1.2,2521
8428727,2016,1,4,2549,-15411,91,1062310,259,43028,6,1750,11.55,17.33,12,207.96,5.662253,21.0,100
8428728,2016,1,4,2521,-15271,77,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,100
8428729,2016,1,4,4967,-12810,82,1062310,259,43028,6,1750,11.55,17.33,2,34.66,3.6870692000000003,3.5,100
8428730,2016,1,4,5070,-12758,70,1062310,259,43028,6,1750,11.55,17.33,2,34.66,3.6870692000000003,3.5,100
8428731,2016,1,4,4000,-13957,43,1062310,259,43028,6,1750,11.55,17.33,4,69.32,4.441984,7.0,100
8428732,2016,1,4,2584,-12909,56,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,100
8428733,2016,1,4,2554,-12734,82,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,100
8428734,2016,1,4,4950,-13133,57,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,514
8428735,2016,1,4,5071,-12789,16,1062310,259,43028,6,1750,11.55,17.33,3,51.99,4.1272726,5.25,100
8428736,2016,1,4,4604,-15328,50,1062310,259,43028,6,1750,11.55,17.33,2,34.66,3.6870692000000003,3.5,100
8428737,2016,1,4,4617,-15219,77,1062310,259,43028,6,1750,11.55,17.33,1,17.33,2.9435425,1.75,100
8428738,2016,1,4,4229,-13999,83,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,790
8428739,2016,1,4,4306,-15095,35,1062310,259,43028,6,1750,11.55,17.33,2,34.66,3.6870692000000003,3.5,100
8428740,2016,1,4,2618,-13134,57,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,6
8428741,2016,1,4,3908,-12909,56,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,214
8428742,2016,1,4,3747,-12945,54,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,100
8428743,2016,1,4,3612,-13476,49,1062310,259,43028,6,1750,11.55,17.33,2,34.66,3.6870692000000003,3.5,100
8428744,2016,1,4,3829,-13222,57,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,100
8428745,2016,1,4,4473,-15320,39,1062310,259,43028,6,1750,11.55,17.33,12,207.96,5.662253,21.0,92
8428746,2016,1,4,4021,-12980,51,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,100
8428747,2016,1,4,4019,-13479,28,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,100
8428748,2016,1,4,3833,-15514,15,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,100
8428749,2016,1,4,5077,-14035,78,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,100
8428750,2016,1,4,3628,-13134,57,1062310,259,43028,6,1750,11.55,17.33,12,207.96,5.662253,21.0,100
8428751,2016,1,4,3811,-12904,56,1062310,259,43028,6,1750,11.55,17.33,6,103.98,4.88893,10.5,100
8428752,2016,1,4,3618,-13132,57,1062310,259,43028,6,1750,11.55,17.33,18,311.94,6.120097,31.5,100
8428753,2016,1,4,5091,-12775,70,1012100,115,11771,10,600,6.8,10.2,1,10.2,2.3825428,0.6,436
8428754,2016,1,4,4970,-12760,70,1012100,115,11771,10,600,6.8,10.2,1,10.2,2.3825428,0.6,100
8428755,2016,1,4,4424,-12935,29,1012100,115,11771,10,600,6.8,10.2,10,102.0,4.867647,6.0,6601
8428756,2016,1,4,2590,-13134,57,1062200,35,43121,12,500,5.54,8.31,1,8.31,2.1673915,0.5,5
8428757,2016,1,4,2588,-13133,57,1062200,35,43121,12,500,5.54,8.31,1,8.31,2.1673915,0.5,6
8428758,2016,1,4,2648,-15271,77,1062200,35,43121,12,500,5.54,8.31,1,8.31,2.1673915,0.5,4
8428759,2016,1,4,2532,-15219,77,1062200,35,43121,12,500,5.54,8.31,1,8.31,2.1673915,0.5,2
8428760,2016,1,4,4654,-15286,1,1062200,35,43121,12,500,5.54,8.31,1,8.31,2.1673915,0.5,510
8428761,2016,1,4,5087,-13990,43,1062200,35,43121,12,500,5.54,8.31,2,16.62,2.8990302000000003,1.0,100
8428762,2016,1,4,5070,-12758,70,1062200,35,43121,12,500,5.54,8.31,1,8.31,2.1673915,0.5,100
8428763,2016,1,4,2601,-12980,51,1062200,35,43121,12,500,5.54,8.31,1,8.31,2.1673915,0.5,100
8428764,2016,1,4,4927,-15271,77,1062200,35,43121,12,500,5.54,8.31,1,8.31,2.1673915,0.5,576
8428765,2016,1,4,4995,-13999,83,1062200,35,43121,12,500,5.54,8.31,1,8.31,2.1673915,0.5,100
8428766,2016,1,4,4641,-15221,77,1062200,35,43121,12,500,5.54,8.31,3,24.93,3.3321955,1.5,573
8428767,2016,1,4,2643,-14835,7,1062200,35,43121,12,500,5.54,8.31,1,8.31,2.1673915,0.5,100
8428768,2016,1,4,3907,-12775,70,1062200,35,43121,12,500,5.54,8.31,1,8.31,2.1673915,0.5,100
8428769,2016,1,4,5163,-12895,44,1062200,35,43121,12,500,5.54,8.31,12,99.72,4.8426337,6.0,100
8428770,2016,1,4,2498,-14930,33,1062200,35,43121,12,500,5.54,8.31,1,8.31,2.1673915,0.5,100
8428771,2016,1,4,3612,-13476,49,1062200,35,43121,12,500,5.54,8.31,1,8.31,2.1673915,0.5,100
8428772,2016,1,4,2460,-15095,100,1062200,35,43121,12,500,5.54,8.31,1,8.31,2.1673915,0.5,100
8428773,2016,1,4,2591,-15514,15,1062200,35,43121,12,500,5.54,8.31,1,8.31,2.1673915,0.5,100
8428774,2016,1,4,4933,-12935,29,1062200,35,43121,12,500,5.54,8.31,24,199.44,5.6152477,12.0,100
8428775,2016,1,4,2527,-15221,77,1062200,35,43121,12,500,5.54,8.31,1,8.31,2.1673915,0.5,5
8428776,2016,1,4,4424,-12935,29,1062200,35,43121,12,500,5.54,8.31,12,99.72,4.8426337,6.0,6601
8428777,2016,1,4,4644,-12733,82,1062200,35,43121,12,500,5.54,8.31,2,16.62,2.8990302000000003,1.0,588
8428778,2016,1,4,5091,-12775,70,1062200,35,43121,12,500,5.54,8.31,2,16.62,2.8990302000000003,1.0,436
8428779,2016,1,4,3679,-13377,22,1062200,35,43120,6,1750,15.0,22.5,6,135.0,5.1788254,10.5,100
8428780,2016,1,4,5001,-14892,10,1062200,35,43120,6,1750,15.0,22.5,2,45.0,3.9700642,3.5,100
8428781,2016,1,4,2191,-12904,56,1062200,35,43120,6,1750,15.0,22.5,12,270.0,5.9565887,21.0,100
8428782,2016,1,4,4829,-15222,77,1062300,35,43117,12,1000,9.5,14.25,36,513.0,6.687416000000001,36.0,100
8428783,2016,1,4,2633,-15216,77,1062300,35,43117,12,1000,9.5,14.25,12,171.0,5.4427443,12.0,100
8428784,2016,1,4,2512,-13296,52,1062300,35,43117,12,1000,9.5,14.25,12,171.0,5.4427443,12.0,100
8428785,2016,1,4,5057,-15219,77,1062200,35,43121,12,500,5.54,8.31,6,49.86,4.081675,3.0,535
8428786,2016,1,4,3679,-13377,22,1062300,35,43117,12,1000,9.5,14.25,2,28.5,3.4760182,2.0,100
8428787,2016,1,4,2560,-13234,57,1062200,35,43123,48,200,2.5,3.75,6,22.5,3.2222682999999996,1.2,100
8428788,2016,1,4,2506,-12935,29,1062200,35,43123,48,200,2.5,3.75,10,37.5,3.7722652,2.0,1044
8428789,2016,1,4,4373,-15270,77,1062200,35,43124,24,375,4.5,6.75,3,20.25,3.109593,1.12,74
8428790,2016,1,4,4312,-14035,78,1062200,35,43124,24,375,4.5,6.75,4,27.0,3.4178638,1.5,100
8428791,2016,1,4,2588,-13133,57,1031200,259,41316,12,750,3.82,6.06,3,18.18,2.994543,2.25,6
